pygame 2.6.1 (SDL 2.28.4, Python 3.12.14)
Hello from the pygame community. https://www.pygame.org/contribute.html
time,id,energy,x,y,heading,fruit_dist,fruit_angle,move_dist,move_dir,turn,actual_move,actual_world_angle
23.9,3,110.39,59.76,1040.66,-2.5398,-1.00,nan,9.00,1.0553,0.1100,4.50,-1.5952
24.0,3,109.82,64.10,1039.49,-2.4298,-1.00,nan,5.69,-2.2826,-0.1500,4.50,-0.2628
24.1,3,109.41,64.10,1042.34,-2.5798,-1.00,nan,8.53,-2.1326,-0.1500,2.84,1.5708
24.2,3,108.86,64.10,1046.60,-2.7298,-1.00,nan,9.00,1.0575,0.1100,4.27,1.5708
24.3,3,108.30,63.65,1042.13,-2.6198,-1.00,nan,8.32,-2.0926,-0.1500,4.50,-1.6723
24.4,3,107.76,63.65,1046.29,-2.7698,-1.00,nan,9.00,1.0592,0.1100,4.16,1.5708
24.5,3,107.19,63.02,1041.83,-2.6598,-1.00,nan,8.03,-2.0526,-0.1500,4.50,-1.7106
24.6,3,106.66,63.02,1045.85,-2.8098,-1.00,nan,9.00,1.0611,0.1100,4.02,1.5708
24.7,3,106.10,62.22,1041.42,-2.6998,-1.00,nan,7.62,-2.0126,-0.1500,4.50,-1.7488
24.8,3,105.59,62.22,1045.23,-2.8498,-1.00,nan,9.00,1.0631,0.1100,3.81,1.5708
24.9,3,105.02,61.26,1040.83,-2.7398,-1.00,nan,9.00,1.0641,0.1100,4.50,-1.7868
25.0,3,104.46,57.15,1039.00,-2.6298,-1.00,nan,9.00,1.0652,0.1100,4.50,-2.7229
25.1,3,103.89,52.65,1038.97,-2.5198,-1.00,nan,10.00,2.5198,0.1500,4.50,-3.1354
25.2,3,103.26,57.65,1038.97,-2.3698,-1.00,nan,9.00,1.0675,0.1100,5.00,0.0000
25.3,3,102.70,62.13,1039.40,-2.2598,-1.00,nan,5.59,-2.4526,-0.1500,4.50,0.0940
25.4,3,102.29,62.13,1042.19,-2.4098,-1.00,nan,8.39,-2.3026,-0.1500,2.80,1.5708
25.5,3,101.75,62.13,1046.39,-2.5598,-1.00,nan,9.00,1.0713,0.1100,4.20,1.5708
25.6,3,101.18,62.50,1041.90,-2.4498,-1.00,nan,8.10,-2.2626,-0.1500,4.50,-1.4885
25.7,3,100.65,62.50,1045.95,-2.5998,-1.00,nan,9.00,1.0740,0.1100,4.05,1.5708
25.8,3,100.09,62.70,1041.46,-2.4898,-1.00,nan,7.66,-2.2226,-0.1500,4.50,-1.5258
25.9,3,99.58,62.70,1045.29,-2.6398,-1.00,nan,9.00,1.0768,0.1100,3.83,1.5708
26.0,3,99.01,62.73,1040.79,-2.5298,-1.00,nan,6.98,-2.1826,-0.1500,4.50,-1.5630
26.1,3,98.54,62.73,1044.28,-2.6798,-1.00,nan,9.00,1.0798,0.1100,3.49,1.5708
26.2,3,97.97,62.60,1039.78,-2.5698,-1.00,nan,5.98,-2.1426,-0.1500,4.50,-1.6000
26.3,3,97.55,62.60,1042.77,-2.7198,-1.00,nan,9.00,1.0829,0.1100,2.99,1.5708
26.4,3,96.98,60.10,1039.03,-2.6098,-1.00,nan,5.23,-2.1026,-0.1500,4.50,-2.1605
26.5,3,96.60,60.10,1041.64,-2.7598,-1.00,nan,9.00,1.0862,0.1100,2.61,1.5708
26.6,3,96.03,56.37,1039.12,-2.6498,-1.00,nan,9.00,1.0879,0.1100,4.50,-2.5463
26.7,3,95.46,51.87,1039.08,-2.5398,-1.00,nan,10.00,2.5398,0.1500,4.50,-3.1328
26.8,3,94.84,56.87,1039.08,-2.3898,-1.00,nan,9.00,1.0913,0.1100,5.00,0.0000
26.9,3,94.27,61.35,1039.52,-2.2798,-1.00,nan,5.72,-2.4326,-0.1500,4.50,0.0977
27.0,3,93.86,61.35,1042.38,-2.4298,-1.00,nan,8.57,-2.2826,-0.1500,2.86,1.5708
27.1,3,93.31,61.35,1046.66,-2.5798,-1.00,nan,9.00,1.0967,0.1100,4.29,1.5708
27.2,3,92.74,61.75,1042.18,-2.4698,-1.00,nan,8.38,-2.2426,-0.1500,4.50,-1.4831
27.3,3,92.20,61.75,1046.37,-2.6198,-1.00,nan,9.00,1.1005,0.1100,4.19,1.5708
27.4,3,91.63,61.98,1041.88,-2.5098,-1.00,nan,8.07,-2.2026,-0.1500,4.50,-1.5194
27.5,3,91.10,61.98,1045.91,-2.6598,-1.00,nan,9.00,1.1043,0.1100,4.04,1.5708
27.6,3,90.53,62.05,1041.41,-2.5498,-1.00,nan,7.61,-2.1626,-0.1500,4.50,-1.5555
27.7,3,90.03,62.05,1045.22,-2.6998,-1.00,nan,9.00,1.1083,0.1100,3.81,1.5708
27.8,3,89.46,61.95,1040.72,-2.5898,-1.00,nan,6.92,-2.1226,-0.1500,4.50,-1.5915
27.9,3,88.99,61.95,1044.18,-2.7398,-1.00,nan,9.00,1.1124,0.1100,3.46,1.5708
28.0,3,88.42,61.70,1039.69,-2.6298,-1.00,nan,5.88,-2.0826,-0.1500,4.50,-1.6274
28.1,3,88.01,61.70,1042.63,-2.7798,-1.00,nan,9.00,1.1166,0.1100,2.94,1.5708
28.2,3,87.44,59.10,1038.96,-2.6698,-1.00,nan,9.00,1.1187,0.1100,4.50,-2.1868
28.3,3,86.87,54.60,1038.87,-2.5598,-1.00,nan,10.00,2.5598,0.1500,4.50,-3.1219
28.4,3,86.25,59.60,1038.87,-2.4098,-1.00,nan,5.06,-2.3026,-0.1500,5.00,0.0000
28.5,3,85.87,59.60,1041.40,-2.5598,-1.00,nan,9.00,1.1253,0.1100,2.53,1.5708
28.6,3,85.30,63.41,1039.00,-2.4498,-1.00,nan,5.20,-2.2626,-0.1500,4.50,-0.5619
28.7,3,84.92,63.41,1041.60,-2.5998,-1.00,nan,7.80,-2.1126,-0.1500,2.60,1.5708
28.8,3,84.41,63.41,1045.50,-2.7498,-1.00,nan,9.00,1.1320,0.1100,3.90,1.5708
28.9,3,83.84,63.20,1041.01,-2.6398,-1.00,nan,7.20,-2.0726,-0.1500,4.50,-1.6178
29.0,3,83.35,63.20,1044.61,-2.7898,-1.00,nan,9.00,1.1366,0.1100,3.60,1.5708
29.1,3,82.79,62.83,1040.12,-2.6798,-1.00,nan,6.32,-2.0326,-0.1500,4.50,-1.6532
29.2,3,82.35,62.83,1043.28,-2.8298,-1.00,nan,9.00,1.1412,0.1100,3.16,1.5708
29.3,3,81.78,62.30,1038.81,-2.7198,-1.00,nan,5.01,-1.9926,-0.1500,4.50,-1.6886
29.4,3,81.40,62.30,1041.32,-2.8698,-1.00,nan,9.00,1.1460,0.1100,2.51,1.5708
29.5,3,80.84,58.45,1038.99,-2.7598,-1.00,nan,9.00,1.1484,0.1100,4.50,-2.5965
29.6,3,80.27,53.95,1039.17,-2.6498,-1.00,nan,10.00,2.6498,0.1500,4.50,3.1009
29.7,3,79.65,58.95,1039.17,-2.4998,-1.00,nan,5.37,-2.2126,-0.1500,5.00,0.0000
29.8,3,79.25,58.95,1041.85,-2.6498,-1.00,nan,9.00,1.1556,0.1100,2.68,1.5708
29.9,3,78.69,62.61,1039.23,-2.5398,-1.00,nan,5.43,-2.1726,-0.1500,4.50,-0.6216
30.0,3,78.29,62.61,1041.95,-2.6898,-1.00,nan,8.14,-2.0226,-0.1500,2.71,1.5708
30.1,3,77.76,62.61,1046.02,-2.8398,-1.00,nan,9.00,1.1630,0.1100,4.07,1.5708
30.2,3,77.19,62.13,1041.54,-2.7298,-1.00,nan,9.00,1.1654,0.1100,4.50,-1.6769
30.3,3,76.62,58.25,1039.27,-2.6198,-1.00,nan,9.00,1.1679,0.1100,4.50,-2.6116
30.4,3,76.06,62.75,1039.02,-2.5098,-1.00,nan,5.21,-2.2026,-0.1500,4.50,-0.0556
30.5,3,75.67,62.75,1041.63,-2.6598,-1.00,nan,7.82,-2.0526,-0.1500,2.61,1.5708
30.6,3,75.16,62.75,1045.54,-2.8098,-1.00,nan,9.00,1.1754,0.1100,3.91,1.5708
30.7,3,74.59,62.46,1041.05,-2.6998,-1.00,nan,7.24,-2.0126,-0.1500,4.50,-1.6344
30.8,3,74.10,62.46,1044.67,-2.8498,-1.00,nan,9.00,1.1805,0.1100,3.62,1.5708
30.9,3,73.54,62.02,1040.19,-2.7398,-1.00,nan,6.39,-1.9726,-0.1500,4.50,-1.6694
31.0,3,73.09,62.02,1043.38,-2.8898,-1.00,nan,9.00,1.1856,0.1100,3.19,1.5708
31.1,3,72.53,61.42,1038.92,-2.7798,-1.00,nan,5.12,-1.9326,-0.1500,4.50,-1.7043
31.2,3,72.25,61.42,1041.48,-2.9298,-1.00,nan,5.12,-1.9326,-0.1500,2.56,1.5708
31.3,3,71.87,61.80,1044.01,-3.0798,-1.00,nan,9.00,1.1906,0.1100,2.56,1.4208
31.4,3,71.30,60.39,1039.74,-2.9698,-1.00,nan,9.00,1.1932,0.1100,4.50,-1.8892
31.5,3,70.73,55.94,1039.09,-2.8598,-1.00,nan,9.00,1.1957,0.1100,4.50,-2.9984
31.6,3,70.16,51.58,1037.96,-2.7498,-1.00,nan,10.00,2.7498,0.1500,4.50,-2.8858
31.7,3,69.54,56.51,1038.82,-2.5998,-1.00,nan,9.00,1.2008,0.1100,5.00,0.1745
31.8,3,68.97,61.01,1038.81,-2.4898,-1.00,nan,5.01,-2.2226,-0.1500,4.50,-0.0027
31.9,3,68.60,61.01,1041.32,-2.6398,-1.00,nan,9.00,1.2059,0.1100,2.50,1.5708
32.0,3,68.03,64.82,1038.92,-2.5298,-1.00,nan,5.12,-2.1826,-0.1500,4.50,-0.5612
32.1,3,67.65,64.82,1041.48,-2.6798,-1.00,nan,7.68,-2.0326,-0.1500,2.56,1.5708
32.2,3,67.14,64.82,1045.32,-2.8298,-1.00,nan,9.00,1.2136,0.1100,3.84,1.5708
32.3,3,66.58,64.61,1040.82,-2.7198,-1.00,nan,7.02,-1.9926,-0.1500,4.50,-1.6163
32.4,3,66.10,64.61,1044.33,-2.8698,-1.00,nan,9.00,1.2186,0.1100,3.51,1.5708
32.5,3,65.53,64.25,1039.85,-2.7598,-1.00,nan,6.04,-1.9526,-0.1500,4.50,-1.6512
32.6,3,65.11,64.25,1042.87,-2.9098,-1.00,nan,9.00,1.2237,0.1100,3.02,1.5708
32.7,3,64.54,62.24,1038.85,-2.7998,-1.00,nan,5.04,-1.9126,-0.1500,4.50,-2.0352
32.8,3,64.16,62.24,1041.37,-2.9498,-1.00,nan,9.00,1.2287,0.1100,2.52,1.5708
32.9,3,63.60,58.39,1039.02,-2.8398,-1.00,nan,9.00,1.2312,0.1100,4.50,-2.5938
33.0,3,63.03,53.90,1039.19,-2.7298,-1.00,nan,10.00,2.7298,0.1500,4.50,3.1038
33.1,3,62.41,58.90,1039.19,-2.5798,-1.00,nan,9.00,1.2362,0.1100,5.00,0.0000
33.2,3,61.84,63.39,1039.43,-2.4698,-1.00,nan,5.63,-2.2426,-0.1500,4.50,0.0526
33.3,3,61.43,63.39,1042.24,-2.6198,-1.00,nan,8.44,-2.0926,-0.1500,2.81,1.5708
33.4,3,60.89,63.39,1046.46,-2.7698,-1.00,nan,9.00,1.2435,0.1100,4.22,1.5708
33.5,3,60.32,63.59,1041.97,-2.6598,-1.00,nan,8.17,-2.0526,-0.1500,4.50,-1.5263
33.6,3,59.79,63.59,1046.05,-2.8098,-1.00,nan,9.00,1.2484,0.1100,4.08,1.5708
33.7,3,59.22,63.63,1041.55,-2.6998,-1.00,nan,7.75,-2.0126,-0.1500,4.50,-1.5614
33.8,3,58.71,63.63,1045.43,-2.8498,-1.00,nan,9.00,1.2532,0.1100,3.87,1.5708
33.9,3,58.14,63.52,1040.93,-2.7398,-1.00,nan,7.12,-1.9726,-0.1500,4.50,-1.5966
34.0,3,57.66,63.52,1044.49,-2.8898,-1.00,nan,9.00,1.2579,0.1100,3.56,1.5708
34.1,3,57.09,63.24,1040.00,-2.7798,-1.00,nan,6.19,-1.9326,-0.1500,4.50,-1.6319
34.2,3,56.66,63.24,1043.09,-2.9298,-1.00,nan,9.00,1.2626,0.1100,3.10,1.5708
34.3,3,56.09,61.30,1039.03,-2.8198,-1.00,nan,5.23,-1.8926,-0.1500,4.50,-2.0163
34.4,3,55.71,61.30,1041.65,-2.9698,-1.00,nan,9.00,1.2672,0.1100,2.62,1.5708
34.5,3,55.14,57.51,1039.23,-2.8598,-1.00,nan,9.00,1.2695,0.1100,4.50,-2.5753
34.6,3,54.57,53.01,1039.32,-2.7498,-1.00,nan,10.00,2.7498,0.1500,4.50,3.1220
34.7,3,53.95,58.01,1039.32,-2.5998,-1.00,nan,9.00,1.2739,0.1100,5.00,0.0000
34.8,3,53.38,62.48,1038.85,-2.4898,-1.00,nan,5.05,-2.2226,-0.1500,4.50,-0.1042
34.9,3,53.00,62.48,1041.38,-2.6398,-1.00,nan,7.58,-2.0726,-0.1500,2.53,1.5708
35.0,3,52.50,62.48,1045.17,-2.7898,-1.00,nan,9.00,1.2805,0.1100,3.79,1.5708
35.1,3,51.93,62.76,1040.68,-2.6798,-1.00,nan,6.87,-2.0326,-0.1500,4.50,-1.5093
35.2,3,51.47,62.76,1044.11,-2.8298,-1.00,nan,9.00,1.2848,0.1100,3.44,1.5708
35.3,3,50.90,62.87,1039.61,-2.7198,-1.00,nan,5.81,-1.9926,-0.1500,4.50,-1.5451
35.4,3,50.48,62.87,1042.52,-2.8698,-1.00,nan,9.00,1.2889,0.1100,2.91,1.5708
35.5,3,49.92,59.95,1039.10,-2.7598,-1.00,nan,9.00,1.2910,0.1100,4.50,-2.2790
35.6,3,49.35,64.42,1039.56,-2.6498,-1.00,nan,5.76,-2.0626,-0.1500,4.50,0.1019
35.7,3,48.94,64.42,1042.44,-2.7998,-1.00,nan,8.64,-1.9126,-0.1500,2.88,1.5708
35.8,3,48.38,64.42,1046.76,-2.9498,-1.00,nan,9.00,1.2969,0.1100,4.32,1.5708
35.9,3,47.81,64.05,1042.27,-2.8398,-1.00,nan,9.00,1.2989,0.1100,4.50,-1.6529
36.0,3,47.25,67.05,1038.91,-2.7298,-1.00,nan,5.11,-1.9826,-0.1500,4.50,-0.8428
36.1,3,46.87,67.05,1041.47,-2.8798,-1.00,nan,7.66,-1.8326,-0.1500,2.55,1.5708
36.2,3,46.36,67.05,1045.30,-3.0298,-1.00,nan,9.00,2.5045,-0.1100,3.83,1.5708
36.3,3,45.79,70.94,1043.04,-3.1398,-1.00,nan,9.00,2.5063,-0.1100,4.50,-0.5254
36.4,3,45.23,74.57,1040.38,-3.2498,-1.00,nan,6.57,-1.4626,-0.1463,4.50,-0.6335
36.5,3,44.77,74.57,1043.66,-3.3961,-1.00,nan,9.00,2.5098,-0.1100,3.29,1.5708
36.6,3,44.21,77.41,1040.18,-3.5061,-1.00,nan,9.00,2.5115,-0.1100,4.50,-0.8863
36.7,3,43.64,81.72,1038.86,-3.6161,-1.00,nan,9.00,2.5132,-0.1100,4.50,-0.2964
36.8,3,43.07,86.19,1039.40,-3.7261,-1.00,nan,9.00,2.5149,-0.1100,4.50,0.1189
36.9,3,42.50,90.69,1039.45,-3.8361,-1.00,nan,9.00,2.5165,-0.1100,4.50,0.0105
37.0,3,41.94,95.16,1039.01,-3.9461,-1.00,nan,9.00,2.5181,-0.1100,4.50,-0.0978
37.1,3,41.37,99.66,1038.86,-4.0561,-1.00,nan,9.00,2.5197,-0.1100,4.50,-0.0317
37.2,3,40.80,104.16,1039.02,-4.1661,-1.00,nan,9.00,-0.3593,-0.0647,4.50,0.0344
37.3,3,40.24,103.32,1043.44,-4.2308,-1.00,nan,9.00,-0.2946,-0.0530,4.50,1.7578
37.4,3,39.68,102.49,1047.86,-4.2838,-1.00,nan,9.00,-0.2416,-0.0435,4.50,1.7578
37.5,3,39.13,101.65,1052.28,-4.3273,-1.00,nan,9.00,-0.1981,-0.0357,4.50,1.7578
37.6,3,38.57,100.81,1056.70,-4.3629,-1.00,nan,9.00,-0.1625,-0.0292,4.50,1.7578
37.7,3,38.01,99.98,1061.13,-4.3922,-1.00,nan,7.00,-1.7040,-0.1000,4.50,1.7578
37.8,3,37.55,103.42,1061.78,-4.4922,-1.00,nan,7.00,-1.5211,-0.1000,3.50,0.1870
37.9,3,37.08,106.79,1062.71,-4.5922,-1.00,nan,7.00,-1.3384,-0.1000,3.50,0.2699
38.0,3,36.62,110.07,1063.92,-4.6922,-1.00,nan,7.00,-1.1560,-0.1000,3.50,0.3526
38.1,3,36.15,113.25,1065.39,-4.7922,-1.00,nan,7.00,-0.9739,-0.1000,3.50,0.4350
38.2,3,35.69,116.29,1067.12,-4.8922,-1.00,nan,7.00,-0.7921,-0.1000,3.50,0.5171
38.3,3,35.22,119.18,1069.10,-4.9922,-1.00,nan,7.00,-0.6105,-0.1000,3.50,0.5989
38.4,3,34.75,121.90,1071.30,-5.0922,-1.00,nan,7.00,-0.4292,-0.1000,3.50,0.6805
38.5,3,34.29,124.43,1073.71,-5.1922,-1.00,nan,7.00,-0.2482,-0.1000,3.50,0.7618
38.6,3,33.82,126.76,1076.33,-5.2922,-1.00,nan,7.00,-0.0674,-0.1000,3.50,0.8428
38.7,3,33.36,128.87,1079.12,-5.3922,-1.00,nan,7.00,0.1131,-0.1000,3.50,0.9236
38.8,3,32.89,130.75,1082.07,-5.4922,159.05,-0.5064,20.00,-0.5064,-0.0506,3.50,1.0041
38.9,3,32.28,135.55,1083.48,-5.5428,154.05,-0.4558,20.00,-0.4558,-0.0456,5.00,0.2845
39.0,3,31.67,140.35,1084.88,-5.5884,149.05,-0.4102,20.00,-0.4102,-0.0410,5.00,0.2845
39.1,3,31.07,145.15,1086.28,-5.6294,144.05,-0.3692,20.00,-0.3692,-0.0369,5.00,0.2845
39.2,3,30.46,149.95,1087.69,-5.6664,139.05,-0.3323,20.00,-0.3323,-0.0332,5.00,0.2845
39.3,3,29.86,154.75,1089.09,-5.6996,134.05,-0.2991,20.00,-0.2991,-0.0299,5.00,0.2845
39.4,3,29.25,159.55,1090.49,-5.7295,129.05,-0.2691,20.00,-0.2691,-0.0269,5.00,0.2845
39.5,3,28.65,164.34,1091.90,-5.7564,124.05,-0.2422,20.00,-0.2422,-0.0242,5.00,0.2845
39.6,3,28.04,169.14,1093.30,-5.7806,119.05,-0.2180,20.00,-0.2180,-0.0218,5.00,0.2845
39.7,3,27.44,173.94,1094.70,-5.8024,114.05,-0.1962,20.00,-0.1962,-0.0196,5.00,0.2845
39.8,3,26.84,178.74,1096.11,-5.8221,109.05,-0.1766,20.00,-0.1766,-0.0177,5.00,0.2845
39.9,3,26.23,183.54,1097.51,-5.8397,104.05,-0.1589,20.00,-0.1589,-0.0159,5.00,0.2845
40.0,3,25.63,188.34,1098.92,-5.8556,99.05,-0.1430,20.00,-0.1430,-0.0143,5.00,0.2845
40.1,3,25.03,193.14,1100.32,-5.8699,94.05,-0.1287,20.00,-0.1287,-0.0129,5.00,0.2845
40.2,3,24.43,197.94,1101.72,-5.8828,89.05,-0.1159,20.00,-0.1159,-0.0116,5.00,0.2845
40.3,3,23.83,202.74,1103.13,-5.8944,84.05,-0.1043,20.00,-0.1043,-0.0104,5.00,0.2845
40.4,3,23.22,207.54,1104.53,-5.9048,79.05,-0.0938,20.00,-0.0938,-0.0094,5.00,0.2845
40.5,3,22.62,212.33,1105.93,-5.9142,74.05,-0.0845,20.00,-0.0845,-0.0084,5.00,0.2845
40.6,3,22.02,217.13,1107.34,-5.9226,69.05,-0.0760,20.00,-0.0760,-0.0076,5.00,0.2845
40.7,3,21.42,221.93,1108.74,-5.9302,64.05,-0.0684,20.00,-0.0684,-0.0068,5.00,0.2845
40.8,3,20.82,226.73,1110.14,-5.9371,59.05,-0.0616,20.00,-0.0616,-0.0062,5.00,0.2845
40.9,3,20.22,231.53,1111.55,-5.9432,54.05,-0.0554,20.00,-0.0554,-0.0055,5.00,0.2845
41.0,3,19.62,236.33,1112.95,-5.9488,49.05,-0.0499,20.00,-0.0499,-0.0050,5.00,0.2845
41.1,3,19.02,241.13,1114.36,-5.9538,44.05,-0.0449,20.00,-0.0449,-0.0045,5.00,0.2845
41.2,3,18.42,245.93,1115.76,-5.9582,39.05,-0.0404,20.00,-0.0404,-0.0040,5.00,0.2845
41.3,3,17.81,250.73,1117.16,-5.9623,34.05,-0.0364,20.00,-0.0364,-0.0036,5.00,0.2845
41.4,3,17.21,255.52,1118.57,-5.9659,29.05,-0.0327,20.00,-0.0327,-0.0033,5.00,0.2845
41.5,3,16.61,260.32,1119.97,-5.9692,24.05,-0.0294,20.00,-0.0294,-0.0029,5.00,0.2845
41.6,3,16.01,265.12,1121.37,-5.9721,19.05,-0.0265,19.05,-0.0265,-0.0027,5.00,0.2845
41.7,3,15.41,269.92,1122.78,-5.9748,14.05,-0.0239,14.05,-0.0239,-0.0024,5.00,0.2845
41.8,3,71.41,274.72,1124.18,-5.9772,9.05,-0.0215,9.05,-0.0215,-0.0021,5.00,0.2845
41.9,3,70.86,279.06,1125.45,-5.9793,-1.00,nan,7.00,1.3314,-0.1000,4.52,0.2845
42.0,3,70.39,278.84,1128.94,-6.0793,-1.00,nan,7.00,1.5337,-0.1000,3.50,1.6353
42.1,3,69.93,278.26,1132.39,-6.1793,-1.00,nan,7.00,1.7354,-0.1000,3.50,1.7375
42.2,3,69.46,277.33,1135.77,-6.2793,-1.00,nan,7.00,1.9366,-0.1000,3.50,1.8393
42.3,3,69.00,276.06,1139.03,-6.3793,-1.00,nan,7.00,2.1373,-0.1000,3.50,1.9405
42.4,3,68.53,274.48,1142.15,-6.4793,-1.00,nan,7.00,2.3375,-0.1000,3.50,2.0412
42.5,3,68.06,272.59,1145.10,-6.5793,-1.00,nan,10.00,-1.2747,-0.1275,3.50,2.1414
42.6,3,67.44,272.59,1140.10,-6.7068,-1.00,nan,7.00,2.5430,-0.1000,5.00,-1.5708
42.7,3,66.98,270.76,1143.08,-6.8068,-1.00,nan,7.00,2.7510,-0.1000,3.50,2.1194
42.8,3,66.51,268.62,1145.86,-6.9068,-1.00,nan,7.00,2.9583,-0.1000,3.50,2.2274
42.9,3,66.05,266.20,1148.38,-7.0068,-1.00,nan,7.00,-3.1182,-0.1000,3.50,2.3347
43.0,3,65.58,263.53,1150.64,-7.1068,-1.00,nan,7.00,-2.9121,-0.1000,3.50,2.4414
43.1,3,65.11,260.63,1152.60,-7.2068,-1.00,nan,7.00,-2.7066,-0.1000,3.50,2.5475
43.2,3,64.65,257.54,1154.24,-7.3068,-1.00,nan,7.00,-2.5017,-0.1000,3.50,2.6530
43.3,3,64.18,254.29,1155.55,-7.4068,-1.00,nan,7.00,-2.2973,-0.1000,3.50,2.7579
43.4,3,63.72,250.93,1156.52,-7.5068,-1.00,nan,7.00,-2.0935,-0.1000,3.50,2.8623
43.5,3,63.25,247.48,1157.13,-7.6068,-1.00,nan,7.00,-1.8903,-0.1000,3.50,2.9661
43.6,3,62.78,243.99,1157.38,-7.7068,-1.00,nan,7.00,-1.6876,-0.1000,3.50,3.0693
43.7,3,62.32,240.49,1157.27,-7.8068,-1.00,nan,7.00,-1.4855,-0.1000,3.50,-3.1112
43.8,3,61.85,237.02,1156.81,-7.9068,-1.00,nan,7.00,-1.2838,-0.1000,3.50,-3.0091
43.9,3,61.39,233.62,1156.00,-8.0068,-1.00,nan,7.00,-1.0827,-0.1000,3.50,-2.9074
44.0,3,60.92,230.31,1154.85,-8.1068,-1.00,nan,7.00,-0.8821,-0.1000,3.50,-2.8063
44.1,3,60.46,227.14,1153.37,-8.2068,-1.00,nan,7.00,-0.6821,-0.1000,3.50,-2.7057
44.2,3,59.99,224.13,1151.58,-8.3068,-1.00,nan,7.00,-0.4825,-0.1000,3.50,-2.6057
44.3,3,59.52,221.31,1149.51,-8.4068,-1.00,nan,7.00,-0.2834,-0.1000,3.50,-2.5061
44.4,3,59.06,218.72,1147.16,-8.5068,-1.00,nan,7.00,-0.0848,-0.1000,3.50,-2.4070
44.5,3,58.59,216.36,1144.57,-8.6068,-1.00,nan,7.00,0.1134,-0.1000,3.50,-2.3084
44.6,3,58.13,214.27,1141.76,-8.7068,-1.00,nan,7.00,0.3110,-0.1000,3.50,-2.2102
44.7,3,57.66,212.47,1138.76,-8.8068,106.17,-0.5184,20.00,-0.5184,-0.0518,3.50,-2.1126
44.8,3,57.05,207.49,1138.26,-8.8586,101.17,-0.4665,20.00,-0.4665,-0.0467,5.00,-3.0420
44.9,3,56.44,202.52,1137.77,-8.9053,96.17,-0.4199,20.00,-0.4199,-0.0420,5.00,-3.0420
45.0,3,55.84,197.54,1137.27,-8.9473,91.17,-0.3779,20.00,-0.3779,-0.0378,5.00,-3.0420
45.1,3,55.23,192.57,1136.77,-8.9851,86.17,-0.3401,20.00,-0.3401,-0.0340,5.00,-3.0420
45.2,3,54.63,187.59,1136.28,-9.0191,81.17,-0.3061,20.00,-0.3061,-0.0306,5.00,-3.0420
45.3,3,54.02,182.62,1135.78,-9.0497,76.17,-0.2755,20.00,-0.2755,-0.0275,5.00,-3.0420
45.4,3,53.42,177.64,1135.28,-9.0772,71.17,-0.2479,20.00,-0.2479,-0.0248,5.00,-3.0420
45.5,3,52.81,172.67,1134.78,-9.1020,66.17,-0.2231,20.00,-0.2231,-0.0223,5.00,-3.0420
45.6,3,52.21,167.69,1134.29,-9.1243,61.17,-0.2008,20.00,-0.2008,-0.0201,5.00,-3.0420
45.7,3,51.61,162.72,1133.79,-9.1444,56.17,-0.1807,20.00,-0.1807,-0.0181,5.00,-3.0420
45.8,3,51.00,157.74,1133.29,-9.1625,51.17,-0.1627,20.00,-0.1627,-0.0163,5.00,-3.0420
45.9,3,50.40,152.77,1132.79,-9.1787,46.17,-0.1464,20.00,-0.1464,-0.0146,5.00,-3.0420
46.0,3,49.80,147.79,1132.30,-9.1934,41.17,-0.1318,20.00,-0.1318,-0.0132,5.00,-3.0420
46.1,3,49.20,142.82,1131.80,-9.2066,36.17,-0.1186,20.00,-0.1186,-0.0119,5.00,-3.0420
46.2,3,48.59,137.84,1131.30,-9.2184,31.17,-0.1067,20.00,-0.1067,-0.0107,5.00,-3.0420
46.3,3,47.99,132.87,1130.81,-9.2291,26.17,-0.0961,20.00,-0.0961,-0.0096,5.00,-3.0420
46.4,3,47.39,127.89,1130.31,-9.2387,21.17,-0.0864,20.00,-0.0864,-0.0086,5.00,-3.0420
46.5,3,46.79,122.91,1129.81,-9.2473,16.17,-0.0778,16.17,-0.0778,-0.0078,5.00,-3.0420
46.6,3,79.39,117.94,1129.31,-9.2551,11.17,-0.0700,10.00,-0.0700,-0.0070,5.00,-3.0420
46.7,3,78.79,112.96,1128.82,-9.2621,-1.00,nan,7.00,-0.8316,-0.1000,5.00,-3.0420
46.8,3,78.32,110.22,1130.99,-9.3621,-1.00,nan,7.00,-0.6277,-0.1000,3.50,2.4727
46.9,3,77.86,107.26,1132.86,-9.4621,-1.00,nan,7.00,-0.4243,-0.1000,3.50,2.5766
47.0,3,77.39,104.13,1134.42,-9.5621,-1.00,nan,7.00,-0.2215,-0.1000,3.50,2.6799
47.1,3,76.92,100.85,1135.65,-9.6621,-1.00,nan,7.00,-0.0192,-0.1000,3.50,2.7827
47.2,3,76.46,97.47,1136.54,-9.7621,-1.00,nan,7.00,0.1825,-0.1000,3.50,2.8850
47.3,3,75.99,94.01,1137.08,-9.8621,-1.00,nan,7.00,0.3837,-0.1000,3.50,2.9867
47.4,3,75.53,90.51,1137.26,-9.9621,-1.00,nan,7.00,0.5844,-0.1000,3.50,3.0880
47.5,3,75.06,87.02,1137.10,-10.0621,-1.00,nan,7.00,0.7846,-0.1000,3.50,-3.0945
47.6,3,74.59,83.56,1136.59,-10.1621,-1.00,nan,7.00,0.9843,-0.1000,3.50,-2.9943
